2026-05-06 09:29:06 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-05-06 11:46:12 [cluster-ClusterId{value='69fadcab43461a133e3e1a25', description='Cluster0'}-ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary ac-ipegaos-shard-00-02.n6xcems.mongodb.net:27017 with max election id 7fffffff00000000000000de and max set version 59
2026-05-06 11:46:12 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 575f0323-0bc0-4293-a1da-23b38b535a28

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-05-06 11:46:12 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@531a716c, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@377dbc50, org.springframework.security.web.context.SecurityContextHolderFilter@28f05b0c, org.springframework.security.web.header.HeaderWriterFilter@d85b399, org.springframework.web.filter.CorsFilter@531ec2ca, org.springframework.security.web.authentication.logout.LogoutFilter@24a3d414, com.sentinel.security.JwtTokenFilter@70884875, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6d3163a6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@75d97e18, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7019d619, org.springframework.security.web.session.SessionManagementFilter@5597ca3, org.springframework.security.web.access.ExceptionTranslationFilter@4bbc21bd, org.springframework.security.web.access.intercept.AuthorizationFilter@7ce30c0b]
2026-05-06 11:46:13 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-5500"]
2026-05-06 11:46:13 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 5500 (http) with context path ''
2026-05-06 11:46:13 [main] INFO  com.sentinel.SentinelApplication - Started SentinelApplication in 5.852 seconds (process running for 6.544)
2026-05-06 11:46:13 [scheduling-1] INFO  com.sentinel.engine.ApiMonitor - Initializing automated fleet surveillance cycle...
2026-05-06 11:46:14 [http-nio-5500-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-05-06 11:46:14 [http-nio-5500-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-05-06 11:46:14 [http-nio-5500-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2026-05-06 11:46:14 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from test | Status: 404 | Latency: 413ms
2026-05-06 11:46:14 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 668ms
2026-05-06 11:46:14 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Fleet | Status: 200 | Latency: 715ms
2026-05-06 11:46:14 [ForkJoinPool.commonPool-worker-2] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 745ms
2026-05-06 11:46:14 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from fvwrg | Status: 200 | Latency: 762ms
2026-05-06 11:46:14 [ForkJoinPool.commonPool-worker-3] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Test Service | Status: 200 | Latency: 765ms
2026-05-06 11:46:14 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 673ms
2026-05-06 11:46:14 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 738ms
2026-05-06 11:46:15 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Sentinel API | Status: 200 | Latency: 1049ms
2026-05-06 11:46:44 [scheduling-1] INFO  com.sentinel.engine.ApiMonitor - Initializing automated fleet surveillance cycle...
2026-05-06 11:46:44 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from test | Status: 404 | Latency: 169ms
2026-05-06 11:46:44 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Test Service | Status: 200 | Latency: 216ms
2026-05-06 11:46:44 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Sentinel API | Status: 200 | Latency: 228ms
2026-05-06 11:46:44 [ForkJoinPool.commonPool-worker-3] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 242ms
2026-05-06 11:46:44 [ForkJoinPool.commonPool-worker-3] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 480ms
2026-05-06 11:46:44 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 481ms
2026-05-06 11:46:44 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from fvwrg | Status: 200 | Latency: 480ms
2026-05-06 11:46:44 [ForkJoinPool.commonPool-worker-2] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Fleet | Status: 200 | Latency: 481ms
2026-05-06 11:46:44 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 482ms
2026-05-06 11:47:14 [scheduling-1] INFO  com.sentinel.engine.ApiMonitor - Initializing automated fleet surveillance cycle...
2026-05-06 11:47:14 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from test | Status: 404 | Latency: 197ms
2026-05-06 11:47:14 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Sentinel API | Status: 200 | Latency: 274ms
2026-05-06 11:47:14 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Test Service | Status: 200 | Latency: 446ms
2026-05-06 11:47:14 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from fvwrg | Status: 200 | Latency: 514ms
2026-05-06 11:47:14 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Fleet | Status: 200 | Latency: 522ms
2026-05-06 11:47:14 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 528ms
2026-05-06 11:47:14 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 563ms
2026-05-06 11:47:14 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 563ms
2026-05-06 11:47:14 [ForkJoinPool.commonPool-worker-2] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 563ms
2026-05-06 11:47:44 [scheduling-1] INFO  com.sentinel.engine.ApiMonitor - Initializing automated fleet surveillance cycle...
2026-05-06 11:47:44 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Fleet | Status: 200 | Latency: 176ms
2026-05-06 11:47:44 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from test | Status: 404 | Latency: 176ms
2026-05-06 11:47:44 [ForkJoinPool.commonPool-worker-9] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 192ms
2026-05-06 11:47:44 [ForkJoinPool.commonPool-worker-2] INFO  com.sentinel.engine.ApiMonitor - Signal captured from fvwrg | Status: 200 | Latency: 208ms
2026-05-06 11:47:44 [ForkJoinPool.commonPool-worker-2] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 258ms
2026-05-06 11:47:44 [ForkJoinPool.commonPool-worker-9] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 258ms
2026-05-06 11:47:44 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 258ms
2026-05-06 11:47:44 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Sentinel API | Status: 200 | Latency: 366ms
2026-05-06 11:47:44 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Test Service | Status: 200 | Latency: 462ms
2026-05-06 11:48:14 [scheduling-1] INFO  com.sentinel.engine.ApiMonitor - Initializing automated fleet surveillance cycle...
2026-05-06 11:48:14 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from test | Status: 404 | Latency: 212ms
2026-05-06 11:48:14 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Sentinel API | Status: 200 | Latency: 236ms
2026-05-06 11:48:14 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Test Service | Status: 200 | Latency: 250ms
2026-05-06 11:48:14 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 255ms
2026-05-06 11:48:14 [ForkJoinPool.commonPool-worker-9] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Fleet | Status: 200 | Latency: 269ms
2026-05-06 11:48:14 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from fvwrg | Status: 200 | Latency: 284ms
2026-05-06 11:48:14 [ForkJoinPool.commonPool-worker-9] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 328ms
2026-05-06 11:48:14 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 329ms
2026-05-06 11:48:14 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 328ms
2026-05-06 11:48:44 [scheduling-1] INFO  com.sentinel.engine.ApiMonitor - Initializing automated fleet surveillance cycle...
2026-05-06 11:48:44 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from test | Status: 404 | Latency: 194ms
2026-05-06 11:48:44 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Sentinel API | Status: 200 | Latency: 250ms
2026-05-06 11:48:44 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Test Service | Status: 200 | Latency: 446ms
2026-05-06 11:48:44 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 519ms
2026-05-06 11:48:44 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 523ms
2026-05-06 11:48:44 [ForkJoinPool.commonPool-worker-9] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Fleet | Status: 200 | Latency: 526ms
2026-05-06 11:48:44 [ForkJoinPool.commonPool-worker-3] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 533ms
2026-05-06 11:48:44 [ForkJoinPool.commonPool-worker-2] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 533ms
2026-05-06 11:48:45 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from fvwrg | Status: 200 | Latency: 535ms
2026-05-06 11:49:14 [scheduling-1] INFO  com.sentinel.engine.ApiMonitor - Initializing automated fleet surveillance cycle...
2026-05-06 11:49:14 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 231ms
2026-05-06 11:49:14 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Fleet | Status: 200 | Latency: 243ms
2026-05-06 11:49:14 [ForkJoinPool.commonPool-worker-3] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Sentinel API | Status: 200 | Latency: 254ms
2026-05-06 11:49:14 [ForkJoinPool.commonPool-worker-2] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 260ms
2026-05-06 11:49:14 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from test | Status: 404 | Latency: 275ms
2026-05-06 11:49:14 [ForkJoinPool.commonPool-worker-3] INFO  com.sentinel.engine.ApiMonitor - Signal captured from fvwrg | Status: 200 | Latency: 298ms
2026-05-06 11:49:14 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 298ms
2026-05-06 11:49:14 [ForkJoinPool.commonPool-worker-2] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 298ms
2026-05-06 11:49:15 [ForkJoinPool.commonPool-worker-2] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Test Service | Status: 200 | Latency: 625ms
2026-05-06 11:49:44 [scheduling-1] INFO  com.sentinel.engine.ApiMonitor - Initializing automated fleet surveillance cycle...
2026-05-06 11:49:44 [ForkJoinPool.commonPool-worker-9] INFO  com.sentinel.engine.ApiMonitor - Signal captured from test | Status: 404 | Latency: 186ms
2026-05-06 11:49:44 [ForkJoinPool.commonPool-worker-9] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Sentinel API | Status: 200 | Latency: 252ms
2026-05-06 11:49:44 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from fvwrg | Status: 200 | Latency: 268ms
2026-05-06 11:49:44 [ForkJoinPool.commonPool-worker-3] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 282ms
2026-05-06 11:49:44 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 293ms
2026-05-06 11:49:44 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 334ms
2026-05-06 11:49:44 [ForkJoinPool.commonPool-worker-3] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Fleet | Status: 200 | Latency: 334ms
2026-05-06 11:49:44 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 334ms
2026-05-06 11:49:44 [ForkJoinPool.commonPool-worker-9] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Test Service | Status: 200 | Latency: 351ms
2026-05-06 11:50:14 [scheduling-1] INFO  com.sentinel.engine.ApiMonitor - Initializing automated fleet surveillance cycle...
2026-05-06 11:50:14 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from test | Status: 404 | Latency: 200ms
2026-05-06 11:50:14 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 267ms
2026-05-06 11:50:14 [ForkJoinPool.commonPool-worker-3] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Fleet | Status: 200 | Latency: 283ms
2026-05-06 11:50:14 [ForkJoinPool.commonPool-worker-9] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 302ms
2026-05-06 11:50:14 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Sentinel API | Status: 200 | Latency: 326ms
2026-05-06 11:50:14 [ForkJoinPool.commonPool-worker-3] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 346ms
2026-05-06 11:50:14 [ForkJoinPool.commonPool-worker-9] INFO  com.sentinel.engine.ApiMonitor - Signal captured from fvwrg | Status: 200 | Latency: 346ms
2026-05-06 11:50:14 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 347ms
2026-05-06 11:50:14 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Test Service | Status: 200 | Latency: 460ms
2026-05-06 11:50:44 [scheduling-1] INFO  com.sentinel.engine.ApiMonitor - Initializing automated fleet surveillance cycle...
2026-05-06 11:50:44 [ForkJoinPool.commonPool-worker-3] INFO  com.sentinel.engine.ApiMonitor - Signal captured from test | Status: 404 | Latency: 204ms
2026-05-06 11:50:44 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 224ms
2026-05-06 11:50:44 [ForkJoinPool.commonPool-worker-9] INFO  com.sentinel.engine.ApiMonitor - Signal captured from fvwrg | Status: 200 | Latency: 240ms
2026-05-06 11:50:44 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Test Service | Status: 200 | Latency: 249ms
2026-05-06 11:50:44 [ForkJoinPool.commonPool-worker-3] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Sentinel API | Status: 200 | Latency: 255ms
2026-05-06 11:50:44 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 262ms
2026-05-06 11:50:44 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 325ms
2026-05-06 11:50:44 [ForkJoinPool.commonPool-worker-3] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 326ms
2026-05-06 11:50:44 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Fleet | Status: 200 | Latency: 325ms
2026-05-06 11:51:14 [scheduling-1] INFO  com.sentinel.engine.ApiMonitor - Initializing automated fleet surveillance cycle...
2026-05-06 11:51:14 [ForkJoinPool.commonPool-worker-9] INFO  com.sentinel.engine.ApiMonitor - Signal captured from test | Status: 404 | Latency: 213ms
2026-05-06 11:51:14 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from fvwrg | Status: 200 | Latency: 240ms
2026-05-06 11:51:14 [ForkJoinPool.commonPool-worker-9] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 255ms
2026-05-06 11:51:14 [ForkJoinPool.commonPool-worker-9] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 318ms
2026-05-06 11:51:14 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Sentinel API | Status: 200 | Latency: 322ms
2026-05-06 11:51:14 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 332ms
2026-05-06 11:51:14 [ForkJoinPool.commonPool-worker-3] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 332ms
2026-05-06 11:51:14 [ForkJoinPool.commonPool-worker-2] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Fleet | Status: 200 | Latency: 333ms
2026-05-06 11:51:15 [ForkJoinPool.commonPool-worker-2] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Test Service | Status: 200 | Latency: 534ms
2026-05-06 11:51:44 [scheduling-1] INFO  com.sentinel.engine.ApiMonitor - Initializing automated fleet surveillance cycle...
2026-05-06 11:51:44 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from test | Status: 404 | Latency: 186ms
2026-05-06 11:51:44 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Sentinel API | Status: 200 | Latency: 247ms
2026-05-06 11:51:45 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 503ms
2026-05-06 11:51:45 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from fvwrg | Status: 200 | Latency: 529ms
2026-05-06 11:51:45 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 524ms
2026-05-06 11:51:45 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Test Service | Status: 200 | Latency: 730ms
2026-05-06 11:51:45 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Fleet | Status: 200 | Latency: 733ms
2026-05-06 11:51:45 [ForkJoinPool.commonPool-worker-9] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 733ms
2026-05-06 11:51:45 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 733ms
2026-05-06 11:52:14 [scheduling-1] INFO  com.sentinel.engine.ApiMonitor - Initializing automated fleet surveillance cycle...
2026-05-06 11:52:14 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from test | Status: 404 | Latency: 186ms
2026-05-06 11:52:14 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 242ms
2026-05-06 11:52:14 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Sentinel API | Status: 200 | Latency: 242ms
2026-05-06 11:52:14 [ForkJoinPool.commonPool-worker-2] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 259ms
2026-05-06 11:52:14 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 268ms
2026-05-06 11:52:15 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 299ms
2026-05-06 11:52:15 [ForkJoinPool.commonPool-worker-2] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Fleet | Status: 200 | Latency: 299ms
2026-05-06 11:52:15 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from fvwrg | Status: 200 | Latency: 299ms
2026-05-06 11:52:15 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Test Service | Status: 200 | Latency: 483ms
2026-05-06 11:52:44 [scheduling-1] INFO  com.sentinel.engine.ApiMonitor - Initializing automated fleet surveillance cycle...
2026-05-06 11:52:44 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from test | Status: 404 | Latency: 176ms
2026-05-06 11:52:45 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Sentinel API | Status: 200 | Latency: 304ms
2026-05-06 11:52:45 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Test Service | Status: 200 | Latency: 539ms
2026-05-06 11:52:45 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 570ms
2026-05-06 11:52:45 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Fleet | Status: 200 | Latency: 567ms
2026-05-06 11:52:45 [ForkJoinPool.commonPool-worker-7] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 638ms
2026-05-06 11:52:45 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 660ms
2026-05-06 11:52:45 [ForkJoinPool.commonPool-worker-5] INFO  com.sentinel.engine.ApiMonitor - Signal captured from fvwrg | Status: 200 | Latency: 660ms
2026-05-06 11:52:45 [ForkJoinPool.commonPool-worker-2] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 660ms
2026-05-06 11:53:14 [scheduling-1] INFO  com.sentinel.engine.ApiMonitor - Initializing automated fleet surveillance cycle...
2026-05-06 11:53:14 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from test | Status: 404 | Latency: 177ms
2026-05-06 11:53:15 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Sentinel API | Status: 200 | Latency: 246ms
2026-05-06 11:53:15 [ForkJoinPool.commonPool-worker-8] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 260ms
2026-05-06 11:53:15 [ForkJoinPool.commonPool-worker-8] INFO  com.sentinel.engine.ApiMonitor - Signal captured from fvwrg | Status: 200 | Latency: 311ms
2026-05-06 11:53:15 [ForkJoinPool.commonPool-worker-8] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Fleet | Status: 200 | Latency: 371ms
2026-05-06 11:53:15 [ForkJoinPool.commonPool-worker-8] INFO  com.sentinel.engine.ApiMonitor - Signal captured from Test Service | Status: 200 | Latency: 462ms
2026-05-06 11:53:15 [ForkJoinPool.commonPool-worker-6] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 506ms
2026-05-06 11:53:15 [ForkJoinPool.commonPool-worker-8] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder | Status: 200 | Latency: 506ms
2026-05-06 11:53:15 [ForkJoinPool.commonPool-worker-3] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 506ms
2026-05-06 11:53:44 [scheduling-1] INFO  com.sentinel.engine.ApiMonitor - Initializing automated fleet surveillance cycle...
2026-05-06 11:53:45 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from test | Status: 404 | Latency: 175ms
2026-05-06 11:53:45 [ForkJoinPool.commonPool-worker-4] INFO  com.sentinel.engine.ApiMonitor - Signal captured from JSONPlaceholder Test | Status: 200 | Latency: 248ms
